Ray_ID,rho_X,rho_Y,Surf_num,Ray_L,Ray_M,Ray_N,Surf_L,Surf_M,Surf_N,Index_in,Index_out
24,-0.353553391,0.353553391,9,0.999255887,0.027273363,-0.027273363,-1,0,0,1,1
24,-0.353553391,0.353553391,10,0.999255887,0.027273363,-0.027273363,-1,0,0,1,1
25,-0.353553391,0.530330086,1,-0.045304995,0.067957492,0.996659037,0,0,-1,1,1
25,-0.353553391,0.530330086,2,-0.045304995,0.067957492,0.996659037,-0.062293186,0.093439779,-0.993674276,1,1.518522388
25,-0.353553391,0.530330086,3,-0.008297649,0.012446474,0.999888111,0.075993331,-0.113989997,-0.990571196,1.518522388,1
25,-0.353553391,0.530330086,4,0.027258801,-0.040888201,0.998791827,0,0.707106781,-0.707106781,1,1
25,-0.353553391,0.530330086,5,0.027258801,-0.040888201,0.998791827,0,0.707106781,-0.707106781,1,1
25,-0.353553391,0.530330086,6,0.027258801,0.998791827,-0.040888201,0,1,0,1,1
25,-0.353553391,0.530330086,7,0.027258801,0.998791827,-0.040888201,0.707106781,-0.707106781,0,1,1
25,-0.353553391,0.530330086,8,0.027258801,0.998791827,-0.040888201,0.707106781,-0.707106781,0,1,1
25,-0.353553391,0.530330086,9,0.998791827,0.027258801,-0.040888201,-1,0,0,1,1
25,-0.353553391,0.530330086,10,0.998791827,0.027258801,-0.040888201,-1,0,0,1,1
26,-0.353553391,0.707106781,1,-0.045223847,0.090447693,0.994873871,0,0,-1,1,1
26,-0.353553391,0.707106781,2,-0.045223847,0.090447693,0.994873871,-0.061113296,0.122226593,-0.99061891,1,1.518522388
26,-0.353553391,0.707106781,3,-0.008518743,0.017037485,0.999818561,0.076148009,-0.152296019,-0.985397079,1.518522388,1
26,-0.353553391,0.707106781,4,0.027256042,-0.054512083,0.998141043,0,0.707106781,-0.707106781,1,1
26,-0.353553391,0.707106781,5,0.027256042,-0.054512083,0.998141043,0,0.707106781,-0.707106781,1,1
26,-0.353553391,0.707106781,6,0.027256042,0.998141043,-0.054512083,0,1,0,1,1
26,-0.353553391,0.707106781,7,0.027256042,0.998141043,-0.054512083,0.707106781,-0.707106781,0,1,1
26,-0.353553391,0.707106781,8,0.027256042,0.998141043,-0.054512083,0.707106781,-0.707106781,0,1,1
26,-0.353553391,0.707106781,9,0.998141043,0.027256042,-0.054512083,-1,0,0,1,1
26,-0.353553391,0.707106781,10,0.998141043,0.027256042,-0.054512083,-1,0,0,1,1
27,-0.176776695,-0.707106781,1,-0.022629286,-0.090517142,0.995637767,0,0,-1,1,1
27,-0.176776695,-0.707106781,2,-0.022629286,-0.090517142,0.995637767,-0.030805485,-0.123221938,-0.99190089,1,1.518522388
27,-0.176776695,-0.707106781,3,-0.004212755,-0.01685102,0.999849137,0.038041384,0.152165537,-0.987622652,1.518522388,1
27,-0.176776695,-0.707106781,4,0.013627378,0.054509512,0.998420256,0,0.707106781,-0.707106781,1,1
27,-0.176776695,-0.707106781,5,0.013627378,0.054509512,0.998420256,0,0.707106781,-0.707106781,1,1
27,-0.176776695,-0.707106781,6,0.013627378,0.998420256,0.054509512,0,1,0,1,1
27,-0.176776695,-0.707106781,7,0.013627378,0.998420256,0.054509512,0.707106781,-0.707106781,0,1,1
27,-0.176776695,-0.707106781,8,0.013627378,0.998420256,0.054509512,0.707106781,-0.707106781,0,1,1
27,-0.176776695,-0.707106781,9,0.998420256,0.013627378,0.054509512,-1,0,0,1,1
27,-0.176776695,-0.707106781,10,0.998420256,0.013627378,0.054509512,-1,0,0,1,1
28,-0.176776695,-0.530330086,1,-0.022669953,-0.06800986,0.997427056,0,0,-1,1,1
28,-0.176776695,-0.530330086,2,-0.022669953,-0.06800986,0.997427056,-0.031409733,-0.0942292,-0.995054916,1,1.518522388
28,-0.176776695,-0.530330086,3,-0.004099495,-0.012298485,0.999915967,0.037962176,0.113886529,-0.992768216,1.518522388,1
28,-0.176776695,-0.530330086,4,0.013633125,0.040899375,0.999070257,0,0.707106781,-0.707106781,1,1
28,-0.176776695,-0.530330086,5,0.013633125,0.040899375,0.999070257,0,0.707106781,-0.707106781,1,1
28,-0.176776695,-0.530330086,6,0.013633125,0.999070257,0.040899375,0,1,0,1,1
28,-0.176776695,-0.530330086,7,0.013633125,0.999070257,0.040899375,0.707106781,-0.707106781,0,1,1
28,-0.176776695,-0.530330086,8,0.013633125,0.999070257,0.040899375,0.707106781,-0.707106781,0,1,1
28,-0.176776695,-0.530330086,9,0.999070257,0.013633125,0.040899375,-1,0,0,1,1
28,-0.176776695,-0.530330086,10,0.999070257,0.013633125,0.040899375,-1,0,0,1,1
29,-0.176776695,-0.353553391,1,-0.022699136,-0.045398273,0.998711042,0,0,-1,1,1
29,-0.176776695,-0.353553391,2,-0.022699136,-0.045398273,0.998711042,-0.031862993,-0.063725987,-0.997458645,1,1.518522388
29,-0.176776695,-0.353553391,3,-0.004014525,-0.00802905,0.999959708,0.037902808,0.075805617,-0.99640197,1.518522388,1
29,-0.176776695,-0.353553391,4,0.013643657,0.027287314,0.999534518,0,0.707106781,-0.707106781,1,1
29,-0.176776695,-0.353553391,5,0.013643657,0.027287314,0.999534518,0,0.707106781,-0.707106781,1,1
29,-0.176776695,-0.353553391,6,0.013643657,0.999534518,0.027287314,0,1,0,1,1
29,-0.176776695,-0.353553391,7,0.013643657,0.999534518,0.027287314,0.707106781,-0.707106781,0,1,1
29,-0.176776695,-0.353553391,8,0.013643657,0.999534518,0.027287314,0.707106781,-0.707106781,0,1,1
29,-0.176776695,-0.353553391,9,0.999534518,0.013643657,0.027287314,-1,0,0,1,1
29,-0.176776695,-0.353553391,10,0.999534518,0.013643657,0.027287314,-1,0,0,1,1
30,-0.176776695,-0.176776695,1,-0.0227167,-0.0227167,0.999483818,0,0,-1,1,1
30,-0.176776695,-0.176776695,2,-0.0227167,-0.0227167,0.999483818,-0.03214422,-0.03214422,-0.998966215,1,1.518522388
30,-0.176776695,-0.176776695,3,-0.00396182,-0.00396182,0.999984304,0.037866012,0.037866012,-0.998565136,1.518522388,1
30,-0.176776695,-0.176776695,4,0.013652641,0.013652641,0.999813588,0,0.707106781,-0.707106781,1,1
30,-0.176776695,-0.176776695,5,0.013652641,0.013652641,0.999813588,0,0.707106781,-0.707106781,1,1
30,-0.176776695,-0.176776695,6,0.013652641,0.999813588,0.013652641,0,1,0,1,1
30,-0.176776695,-0.176776695,7,0.013652641,0.999813588,0.013652641,0.707106781,-0.707106781,0,1,1
30,-0.176776695,-0.176776695,8,0.013652641,0.999813588,0.013652641,0.707106781,-0.707106781,0,1,1
30,-0.176776695,-0.176776695,9,0.999813588,0.013652641,0.013652641,-1,0,0,1,1
30,-0.176776695,-0.176776695,10,0.999813588,0.013652641,0.013652641,-1,0,0,1,1
31,-0.176776695,0,1,-0.022722564,0,0.999741809,0,0,-1,1,1
31,-0.176776695,0,2,-0.022722564,0,0.999741809,-0.032239572,0,-0.99948017,1,1.518522388
31,-0.176776695,0,3,-0.003943954,0,0.999992223,0.037853544,0,-0.999283298,1.518522388,1
31,-0.176776695,0,4,0.01365609,0,0.999906751,0,0.707106781,-0.707106781,1,1
31,-0.176776695,0,5,0.01365609,0,0.999906751,0,0.707106781,-0.707106781,1,1
31,-0.176776695,0,6,0.01365609,0.999906751,0,0,1,0,1,1
31,-0.176776695,0,7,0.01365609,0.999906751,0,0.707106781,-0.707106781,0,1,1
31,-0.176776695,0,8,0.01365609,0.999906751,0,0.707106781,-0.707106781,0,1,1
31,-0.176776695,0,9,0.999906751,0.01365609,0,-1,0,0,1,1
31,-0.176776695,0,10,0.999906751,0.01365609,0,-1,0,0,1,1
32,-0.176776695,0.176776695,1,-0.0227167,0.0227167,0.999483818,0,0,-1,1,1
32,-0.176776695,0.176776695,2,-0.0227167,0.0227167,0.999483818,-0.03214422,0.03214422,-0.998966215,1,1.518522388
32,-0.176776695,0.176776695,3,-0.00396182,0.00396182,0.999984304,0.037866012,-0.037866012,-0.998565136,1.518522388,1
32,-0.176776695,0.176776695,4,0.013652641,-0.013652641,0.999813588,0,0.707106781,-0.707106781,1,1
32,-0.176776695,0.176776695,5,0.013652641,-0.013652641,0.999813588,0,0.707106781,-0.707106781,1,1
32,-0.176776695,0.176776695,6,0.013652641,0.999813588,-0.013652641,0,1,0,1,1
32,-0.176776695,0.176776695,7,0.013652641,0.999813588,-0.013652641,0.707106781,-0.707106781,0,1,1
32,-0.176776695,0.176776695,8,0.013652641,0.999813588,-0.013652641,0.707106781,-0.707106781,0,1,1
32,-0.176776695,0.176776695,9,0.999813588,0.013652641,-0.013652641,-1,0,0,1,1
32,-0.176776695,0.176776695,10,0.999813588,0.013652641,-0.013652641,-1,0,0,1,1
33,-0.176776695,0.353553391,1,-0.022699136,0.045398273,0.998711042,0,0,-1,1,1
33,-0.176776695,0.353553391,2,-0.022699136,0.045398273,0.998711042,-0.031862993,0.063725987,-0.997458645,1,1.518522388
33,-0.176776695,0.353553391,3,-0.004014525,0.00802905,0.999959708,0.037902808,-0.075805617,-0.99640197,1.518522388,1
33,-0.176776695,0.353553391,4,0.013643657,-0.027287314,0.999534518,0,0.707106781,-0.707106781,1,1
33,-0.176776695,0.353553391,5,0.013643657,-0.027287314,0.999534518,0,0.707106781,-0.707106781,1,1
33,-0.176776695,0.353553391,6,0.013643657,0.999534518,-0.027287314,0,1,0,1,1
33,-0.176776695,0.353553391,7,0.013643657,0.999534518,-0.027287314,0.707106781,-0.707106781,0,1,1
33,-0.176776695,0.353553391,8,0.013643657,0.999534518,-0.027287314,0.707106781,-0.707106781,0,1,1
33,-0.176776695,0.353553391,9,0.999534518,0.013643657,-0.027287314,-1,0,0,1,1
33,-0.176776695,0.353553391,10,0.999534518,0.013643657,-0.027287314,-1,0,0,1,1
34,-0.176776695,0.530330086,1,-0.022669953,0.06800986,0.997427056,0,0,-1,1,1
34,-0.176776695,0.530330086,2,-0.022669953,0.06800986,0.997427056,-0.031409733,0.0942292,-0.995054916,1,1.518522388
34,-0.176776695,0.530330086,3,-0.004099495,0.012298485,0.999915967,0.037962176,-0.113886529,-0.992768216,1.518522388,1
34,-0.176776695,0.530330086,4,0.013633125,-0.040899375,0.999070257,0,0.707106781,-0.707106781,1,1
34,-0.176776695,0.530330086,5,0.013633125,-0.040899375,0.999070257,0,0.707106781,-0.707106781,1,1
34,-0.176776695,0.530330086,6,0.013633125,0.999070257,-0.040899375,0,1,0,1,1
34,-0.176776695,0.530330086,7,0.013633125,0.999070257,-0.040899375,0.707106781,-0.707106781,0,1,1
34,-0.176776695,0.530330086,8,0.013633125,0.999070257,-0.040899375,0.707106781,-0.707106781,0,1,1
34,-0.176776695,0.530330086,9,0.999070257,0.013633125,-0.040899375,-1,0,0,1,1
34,-0.176776695,0.530330086,10,0.999070257,0.013633125,-0.040899375,-1,0,0,1,1
35,-0.176776695,0.707106781,1,-0.022629286,0.090517142,0.995637767,0,0,-1,1,1
35,-0.176776695,0.707106781,2,-0.022629286,0.090517142,0.995637767,-0.030805485,0.123221938,-0.99190089,1,1.518522388
35,-0.176776695,0.707106781,3,-0.004212755,0.01685102,0.999849137,0.038041384,-0.152165537,-0.987622652,1.518522388,1
35,-0.176776695,0.707106781,4,0.013627378,-0.054509512,0.998420256,0,0.707106781,-0.707106781,1,1
35,-0.176776695,0.707106781,5,0.013627378,-0.054509512,0.998420256,0,0.707106781,-0.707106781,1,1
35,-0.176776695,0.707106781,6,0.013627378,0.998420256,-0.054509512,0,1,0,1,1
35,-0.176776695,0.707106781,7,0.013627378,0.998420256,-0.054509512,0.707106781,-0.707106781,0,1,1
35,-0.176776695,0.707106781,8,0.013627378,0.998420256,-0.054509512,0.707106781,-0.707106781,0,1,1
35,-0.176776695,0.707106781,9,0.998420256,0.013627378,-0.054509512,-1,0,0,1,1
35,-0.176776695,0.707106781,10,0.998420256,0.013627378,-0.054509512,-1,0,0,1,1
36,0,-0.707106781,1,0,-0.090540327,0.99589279,0,0,-1,1,1
36,0,-0.707106781,2,0,-0.090540327,0.99589279,0,-0.12355898,-0.99233723,1,1.518522388
36,0,-0.707106781,3,0,-0.016787862,0.999859074,0,0.15212135,-0.988361824,1.518522388,1
36,0,-0.707106781,4,0,0.05451029,0.998513209,0,0.707106781,-0.707106781,1,1
36,0,-0.707106781,5,0,0.05451029,0.998513209,0,0.707106781,-0.707106781,1,1
36,0,-0.707106781,6,0,0.998513209,0.05451029,0,1,0,1,1
36,0,-0.707106781,7,0,0.998513209,0.05451029,0.707106781,-0.707106781,0,1,1
36,0,-0.707106781,8,0,0.998513209,0.05451029,0.707106781,-0.707106781,0,1,1
36,0,-0.707106781,9,0.998513209,0,0.05451029,-1,0,0,1,1
36,0,-0.707106781,10,0.998513209,0,0.05451029,-1,0,0,1,1
37,0,-0.530330086,1,0,-0.068027343,0.997683457,0,0,-1,1,1
37,0,-0.530330086,2,0,-0.068027343,0.997683457,0,-0.094496669,-0.995525178,1,1.518522388
37,0,-0.530330086,3,0,-0.012248342,0.999924986,0,0.113851482,-0.993497781,1.518522388,1
37,0,-0.530330086,4,0,0.040904385,0.999163065,0,0.707106781,-0.707106781,1,1
37,0,-0.530330086,5,0,0.040904385,0.999163065,0,0.707106781,-0.707106781,1,1
37,0,-0.530330086,6,0,0.999163065,0.040904385,0,1,0,1,1
37,0,-0.530330086,7,0,0.999163065,0.040904385,0.707106781,-0.707106781,0,1,1
37,0,-0.530330086,8,0,0.999163065,0.040904385,0.707106781,-0.707106781,0,1,1
37,0,-0.530330086,9,0.999163065,0,0.040904385,-1,0,0,1,1
37,0,-0.530330086,10,0.999163065,0,0.040904385,-1,0,0,1,1
38,0,-0.353553391,1,0,-0.045409973,0.998968435,0,0,-1,1,1
38,0,-0.353553391,2,0,-0.045409973,0.998968435,0,-0.063911883,-0.997955546,1,1.518522388
38,0,-0.353553391,3,0,-0.007994207,0.999968046,0,0.075781286,-0.997124464,1.518522388,1
38,0,-0.353553391,4,0,0.027292853,0.999627481,0,0.707106781,-0.707106781,1,1
38,0,-0.353553391,5,0,0.027292853,0.999627481,0,0.707106781,-0.707106781,1,1
38,0,-0.353553391,6,0,0.999627481,0.027292853,0,1,0,1,1
38,0,-0.353553391,7,0,0.999627481,0.027292853,0.707106781,-0.707106781,0,1,1
38,0,-0.353553391,8,0,0.999627481,0.027292853,0.707106781,-0.707106781,0,1,1
38,0,-0.353553391,9,0.999627481,0,0.027292853,-1,0,0,1,1
38,0,-0.353553391,10,0.999627481,0,0.027292853,-1,0,0,1,1
39,0,-0.176776695,1,0,-0.022722564,0.999741809,0,0,-1,1,1
39,0,-0.176776695,2,0,-0.022722564,0.999741809,0,-0.032239572,-0.99948017,1,1.518522388
39,0,-0.176776695,3,0,-0.003943954,0.999992223,0,0.037853544,-0.999283298,1.518522388,1
39,0,-0.176776695,4,0,0.01365609,0.999906751,0,0.707106781,-0.707106781,1,1
39,0,-0.176776695,5,0,0.01365609,0.999906751,0,0.707106781,-0.707106781,1,1
39,0,-0.176776695,6,0,0.999906751,0.01365609,0,1,0,1,1
39,0,-0.176776695,7,0,0.999906751,0.01365609,0.707106781,-0.707106781,0,1,1
39,0,-0.176776695,8,0,0.999906751,0.01365609,0.707106781,-0.707106781,0,1,1
39,0,-0.176776695,9,0.999906751,0,0.01365609,-1,0,0,1,1
39,0,-0.176776695,10,0.999906751,0,0.01365609,-1,0,0,1,1
40,0,0,1,0,0,1,0,0,-1,1,1
40,0,0,2,0,0,1,0,0,-1,1,1.518522388
40,0,0,3,0,0,1,0,0,-1,1.518522388,1
40,0,0,4,0,0,1,0,0.707106781,-0.707106781,1,1
40,0,0,5,0,0,1,0,0.707106781,-0.707106781,1,1
40,0,0,6,0,1,0,0,1,0,1,1
40,0,0,7,0,1,0,0.707106781,-0.707106781,0,1,1
40,0,0,8,0,1,0,0.707106781,-0.707106781,0,1,1
40,0,0,9,1,0,0,-1,0,0,1,1
40,0,0,10,1,0,0,-1,0,0,1,1
41,0,0.176776695,1,0,0.022722564,0.999741809,0,0,-1,1,1
41,0,0.176776695,2,0,0.022722564,0.999741809,0,0.032239572,-0.99948017,1,1.518522388
41,0,0.176776695,3,0,0.003943954,0.999992223,0,-0.037853544,-0.999283298,1.518522388,1
41,0,0.176776695,4,0,-0.01365609,0.999906751,0,0.707106781,-0.707106781,1,1
41,0,0.176776695,5,0,-0.01365609,0.999906751,0,0.707106781,-0.707106781,1,1
41,0,0.176776695,6,0,0.999906751,-0.01365609,0,1,0,1,1
41,0,0.176776695,7,0,0.999906751,-0.01365609,0.707106781,-0.707106781,0,1,1
41,0,0.176776695,8,0,0.999906751,-0.01365609,0.707106781,-0.707106781,0,1,1
41,0,0.176776695,9,0.999906751,0,-0.01365609,-1,0,0,1,1
41,0,0.176776695,10,0.999906751,0,-0.01365609,-1,0,0,1,1
42,0,0.353553391,1,0,0.045409973,0.998968435,0,0,-1,1,1
42,0,0.353553391,2,0,0.045409973,0.998968435,0,0.063911883,-0.997955546,1,1.518522388
42,0,0.353553391,3,0,0.007994207,0.999968046,0,-0.075781286,-0.997124464,1.518522388,1
42,0,0.353553391,4,0,-0.027292853,0.999627481,0,0.707106781,-0.707106781,1,1
42,0,0.353553391,5,0,-0.027292853,0.999627481,0,0.707106781,-0.707106781,1,1
42,0,0.353553391,6,0,0.999627481,-0.027292853,0,1,0,1,1
42,0,0.353553391,7,0,0.999627481,-0.027292853,0.707106781,-0.707106781,0,1,1
42,0,0.353553391,8,0,0.999627481,-0.027292853,0.707106781,-0.707106781,0,1,1
42,0,0.353553391,9,0.999627481,0,-0.027292853,-1,0,0,1,1
42,0,0.353553391,10,0.999627481,0,-0.027292853,-1,0,0,1,1
43,0,0.530330086,1,0,0.068027343,0.997683457,0,0,-1,1,1
43,0,0.530330086,2,0,0.068027343,0.997683457,0,0.094496669,-0.995525178,1,1.518522388
43,0,0.530330086,3,0,0.012248342,0.999924986,0,-0.113851482,-0.993497781,1.518522388,1
43,0,0.530330086,4,0,-0.040904385,0.999163065,0,0.707106781,-0.707106781,1,1
43,0,0.530330086,5,0,-0.040904385,0.999163065,0,0.707106781,-0.707106781,1,1
43,0,0.530330086,6,0,0.999163065,-0.040904385,0,1,0,1,1
43,0,0.530330086,7,0,0.999163065,-0.040904385,0.707106781,-0.707106781,0,1,1
43,0,0.530330086,8,0,0.999163065,-0.040904385,0.707106781,-0.707106781,0,1,1
43,0,0.530330086,9,0.999163065,0,-0.040904385,-1,0,0,1,1
43,0,0.530330086,10,0.999163065,0,-0.040904385,-1,0,0,1,1
44,0,0.707106781,1,0,0.090540327,0.99589279,0,0,-1,1,1
44,0,0.707106781,2,0,0.090540327,0.99589279,0,0.12355898,-0.99233723,1,1.518522388
44,0,0.707106781,3,0,0.016787862,0.999859074,0,-0.15212135,-0.988361824,1.518522388,1
44,0,0.707106781,4,0,-0.05451029,0.998513209,0,0.707106781,-0.707106781,1,1
44,0,0.707106781,5,0,-0.05451029,0.998513209,0,0.707106781,-0.707106781,1,1
44,0,0.707106781,6,0,0.998513209,-0.05451029,0,1,0,1,1
44,0,0.707106781,7,0,0.998513209,-0.05451029,0.707106781,-0.707106781,0,1,1
44,0,0.707106781,8,0,0.998513209,-0.05451029,0.707106781,-0.707106781,0,1,1
44,0,0.707106781,9,0.998513209,0,-0.05451029,-1,0,0,1,1
44,0,0.707106781,10,0.998513209,0,-0.05451029,-1,0,0,1,1
45,0.176776695,-0.707106781,1,0.022629286,-0.090517142,0.995637767,0,0,-1,1,1
45,0.176776695,-0.707106781,2,0.022629286,-0.090517142,0.995637767,0.030805485,-0.123221938,-0.99190089,1,1.518522388
45,0.176776695,-0.707106781,3,0.004212755,-0.01685102,0.999849137,-0.038041384,0.152165537,-0.987622652,1.518522388,1
45,0.176776695,-0.707106781,4,-0.013627378,0.054509512,0.998420256,0,0.707106781,-0.707106781,1,1
45,0.176776695,-0.707106781,5,-0.013627378,0.054509512,0.998420256,0,0.707106781,-0.707106781,1,1
45,0.176776695,-0.707106781,6,-0.013627378,0.998420256,0.054509512,0,1,0,1,1
45,0.176776695,-0.707106781,7,-0.013627378,0.998420256,0.054509512,0.707106781,-0.707106781,0,1,1
45,0.176776695,-0.707106781,8,-0.013627378,0.998420256,0.054509512,0.707106781,-0.707106781,0,1,1
45,0.176776695,-0.707106781,9,0.998420256,-0.013627378,0.054509512,-1,0,0,1,1
45,0.176776695,-0.707106781,10,0.998420256,-0.013627378,0.054509512,-1,0,0,1,1
46,0.176776695,-0.530330086,1,0.022669953,-0.06800986,0.997427056,0,0,-1,1,1
46,0.176776695,-0.530330086,2,0.022669953,-0.06800986,0.997427056,0.031409733,-0.0942292,-0.995054916,1,1.518522388
46,0.176776695,-0.530330086,3,0.004099495,-0.012298485,0.999915967,-0.037962176,0.113886529,-0.992768216,1.518522388,1
46,0.176776695,-0.530330086,4,-0.013633125,0.040899375,0.999070257,0,0.707106781,-0.707106781,1,1
46,0.176776695,-0.530330086,5,-0.013633125,0.040899375,0.999070257,0,0.707106781,-0.707106781,1,1
46,0.176776695,-0.530330086,6,-0.013633125,0.999070257,0.040899375,0,1,0,1,1
46,0.176776695,-0.530330086,7,-0.013633125,0.999070257,0.040899375,0.707106781,-0.707106781,0,1,1
46,0.176776695,-0.530330086,8,-0.013633125,0.999070257,0.040899375,0.707106781,-0.707106781,0,1,1
46,0.176776695,-0.530330086,9,0.999070257,-0.013633125,0.040899375,-1,0,0,1,1
46,0.176776695,-0.530330086,10,0.999070257,-0.013633125,0.040899375,-1,0,0,1,1
47,0.176776695,-0.353553391,1,0.022699136,-0.045398273,0.998711042,0,0,-1,1,1
47,0.176776695,-0.353553391,2,0.022699136,-0.045398273,0.998711042,0.031862993,-0.063725987,-0.997458645,1,1.518522388
47,0.176776695,-0.353553391,3,0.004014525,-0.00802905,0.999959708,-0.037902808,0.075805617,-0.99640197,1.518522388,1
47,0.176776695,-0.353553391,4,-0.013643657,0.027287314,0.999534518,0,0.707106781,-0.707106781,1,1
47,0.176776695,-0.353553391,5,-0.013643657,0.027287314,0.999534518,0,0.707106781,-0.707106781,1,1
47,0.176776695,-0.353553391,6,-0.013643657,0.999534518,0.027287314,0,1,0,1,1
47,0.176776695,-0.353553391,7,-0.013643657,0.999534518,0.027287314,0.707106781,-0.707106781,0,1,1
47,0.176776695,-0.353553391,8,-0.013643657,0.999534518,0.027287314,0.707106781,-0.707106781,0,1,1
47,0.176776695,-0.353553391,9,0.999534518,-0.013643657,0.027287314,-1,0,0,1,1
47,0.176776695,-0.353553391,10,0.999534518,-0.013643657,0.027287314,-1,0,0,1,1
48,0.176776695,-0.176776695,1,0.0227167,-0.0227167,0.999483818,0,0,-1,1,1
48,0.176776695,-0.176776695,2,0.0227167,-0.0227167,0.999483818,0.03214422,-0.03214422,-0.998966215,1,1.518522388
48,0.176776695,-0.176776695,3,0.00396182,-0.00396182,0.999984304,-0.037866012,0.037866012,-0.998565136,1.518522388,1
48,0.176776695,-0.176776695,4,-0.013652641,0.013652641,0.999813588,0,0.707106781,-0.707106781,1,1
48,0.176776695,-0.176776695,5,-0.013652641,0.013652641,0.999813588,0,0.707106781,-0.707106781,1,1
48,0.176776695,-0.176776695,6,-0.013652641,0.999813588,0.013652641,0,1,0,1,1
48,0.176776695,-0.176776695,7,-0.013652641,0.999813588,0.013652641,0.707106781,-0.707106781,0,1,1
48,0.176776695,-0.176776695,8,-0.013652641,0.999813588,0.013652641,0.707106781,-0.707106781,0,1,1
48,0.176776695,-0.176776695,9,0.999813588,-0.013652641,0.013652641,-1,0,0,1,1
48,0.176776695,-0.176776695,10,0.999813588,-0.013652641,0.013652641,-1,0,0,1,1
49,0.176776695,0,1,0.022722564,0,0.999741809,0,0,-1,1,1
49,0.176776695,0,2,0.022722564,0,0.999741809,0.032239572,0,-0.99948017,1,1.518522388
49,0.176776695,0,3,0.003943954,0,0.999992223,-0.037853544,0,-0.999283298,1.518522388,1
49,0.176776695,0,4,-0.01365609,0,0.999906751,0,0.707106781,-0.707106781,1,1
49,0.176776695,0,5,-0.01365609,0,0.999906751,0,0.707106781,-0.707106781,1,1
49,0.176776695,0,6,-0.01365609,0.999906751,0,0,1,0,1,1
49,0.176776695,0,7,-0.01365609,0.999906751,0,0.707106781,-0.707106781,0,1,1
49,0.176776695,0,8,-0.01365609,0.999906751,0,0.707106781,-0.707106781,0,1,1
49,0.176776695,0,9,0.999906751,-0.01365609,0,-1,0,0,1,1
49,0.176776695,0,10,0.999906751,-0.01365609,0,-1,0,0,1,1
50,0.176776695,0.176776695,1,0.0227167,0.0227167,0.999483818,0,0,-1,1,1
50,0.176776695,0.176776695,2,0.0227167,0.0227167,0.999483818,0.03214422,0.03214422,-0.998966215,1,1.518522388
50,0.176776695,0.176776695,3,0.00396182,0.00396182,0.999984304,-0.037866012,-0.037866012,-0.998565136,1.518522388,1
50,0.176776695,0.176776695,4,-0.013652641,-0.013652641,0.999813588,0,0.707106781,-0.707106781,1,1
50,0.176776695,0.176776695,5,-0.013652641,-0.013652641,0.999813588,0,0.707106781,-0.707106781,1,1
50,0.176776695,0.176776695,6,-0.013652641,0.999813588,-0.013652641,0,1,0,1,1
50,0.176776695,0.176776695,7,-0.013652641,0.999813588,-0.013652641,0.707106781,-0.707106781,0,1,1
50,0.176776695,0.176776695,8,-0.013652641,0.999813588,-0.013652641,0.707106781,-0.707106781,0,1,1
50,0.176776695,0.176776695,9,0.999813588,-0.013652641,-0.013652641,-1,0,0,1,1
50,0.176776695,0.176776695,10,0.999813588,-0.013652641,-0.013652641,-1,0,0,1,1
51,0.176776695,0.353553391,1,0.022699136,0.045398273,0.998711042,0,0,-1,1,1
51,0.176776695,0.353553391,2,0.022699136,0.045398273,0.998711042,0.031862993,0.063725987,-0.997458645,1,1.518522388
51,0.176776695,0.353553391,3,0.004014525,0.00802905,0.999959708,-0.037902808,-0.075805617,-0.99640197,1.518522388,1
51,0.176776695,0.353553391,4,-0.013643657,-0.027287314,0.999534518,0,0.707106781,-0.707106781,1,1
51,0.176776695,0.353553391,5,-0.013643657,-0.027287314,0.999534518,0,0.707106781,-0.707106781,1,1
51,0.176776695,0.353553391,6,-0.013643657,0.999534518,-0.027287314,0,1,0,1,1
51,0.176776695,0.353553391,7,-0.013643657,0.999534518,-0.027287314,0.707106781,-0.707106781,0,1,1
51,0.176776695,0.353553391,8,-0.013643657,0.999534518,-0.027287314,0.707106781,-0.707106781,0,1,1
51,0.176776695,0.353553391,9,0.999534518,-0.013643657,-0.027287314,-1,0,0,1,1
51,0.176776695,0.353553391,10,0.999534518,-0.013643657,-0.027287314,-1,0,0,1,1
52,0.176776695,0.530330086,1,0.022669953,0.06800986,0.997427056,0,0,-1,1,1
52,0.176776695,0.530330086,2,0.022669953,0.06800986,0.997427056,0.031409733,0.0942292,-0.995054916,1,1.518522388
52,0.176776695,0.530330086,3,0.004099495,0.012298485,0.999915967,-0.037962176,-0.113886529,-0.992768216,1.518522388,1
52,0.176776695,0.530330086,4,-0.013633125,-0.040899375,0.999070257,0,0.707106781,-0.707106781,1,1
52,0.176776695,0.530330086,5,-0.013633125,-0.040899375,0.999070257,0,0.707106781,-0.707106781,1,1
52,0.176776695,0.530330086,6,-0.013633125,0.999070257,-0.040899375,0,1,0,1,1
52,0.176776695,0.530330086,7,-0.013633125,0.999070257,-0.040899375,0.707106781,-0.707106781,0,1,1
52,0.176776695,0.530330086,8,-0.013633125,0.999070257,-0.040899375,0.707106781,-0.707106781,0,1,1
52,0.176776695,0.530330086,9,0.999070257,-0.013633125,-0.040899375,-1,0,0,1,1
52,0.176776695,0.530330086,10,0.999070257,-0.013633125,-0.040899375,-1,0,0,1,1
53,0.176776695,0.707106781,1,0.022629286,0.090517142,0.995637767,0,0,-1,1,1
